id,sqfeet,beds,baths,cats_allowed,dogs_allowed,smoking_allowed,wheelchair_access,electric_vehicle_charge,comes_furnished,lat,long,category_price,type_le,laundry_options_le,parking_options_le,state_le
7044516489,700,2,1.0,0,0,1,0,0,0,30.0153,-90.0029,1,6,5,5,18
7033401880,1843,4,2.0,1,1,1,0,0,0,30.0163,-97.8393,0,6,4,1,43
7031600628,875,2,1.0,0,0,0,0,0,0,30.0165,-90.0655,1,0,5,5,18
7048493237,870,2,1.0,0,0,0,0,0,0,30.0165,-90.0112,1,4,5,6,18
7049858178,1043,2,2.0,1,1,1,1,0,0,30.0167,-95.447,0,0,5,2,43
7051106854,714,1,1.0,1,1,1,0,0,0,30.017,-95.4384,1,0,5,2,43
7049313861,1000,3,1.5,0,0,0,0,0,0,30.019,-90.1293,0,0,5,5,18
7040372106,620,1,1.0,1,1,1,0,0,0,30.0195,-90.2568,1,0,5,5,18
7041607825,972,2,2.0,1,1,1,0,0,0,30.0196,-97.8563,0,0,5,0,43
7051163980,515,1,1.0,1,1,1,0,0,0,30.0198,-95.4087,1,0,2,6,43
7047488026,800,2,1.0,0,0,0,0,0,0,30.0202,-90.1157,0,0,5,5,18
7045602427,1200,3,2.0,0,1,1,0,0,0,30.0204,-90.0691,0,6,0,3,18
7031948146,1200,2,1.0,0,0,1,0,0,0,30.0211,-94.1157,0,6,0,3,43
7043199371,1400,2,2.0,0,0,0,0,0,1,30.0217,-90.1112,0,2,5,5,18
7043199510,3000,3,2.5,0,0,0,0,0,1,30.0217,-90.111,0,0,5,5,18
7043573811,2200,3,1.5,1,1,0,0,0,0,30.0232,-90.0951,0,4,5,5,18
7042505279,1350,3,1.0,0,0,0,0,0,0,30.0239,-90.243,0,6,4,2,18
7050803723,1114,2,2.0,1,1,1,0,0,0,30.0243,-95.4397,1,0,0,0,43
7045636532,1157,2,2.0,1,1,0,1,0,0,30.0252,-90.2522,1,6,5,1,18
7050826811,788,1,1.0,1,1,1,0,0,0,30.0257,-95.4803,1,0,4,0,43
7018080878,573,1,1.0,1,1,1,0,0,0,30.026,-97.8857,0,0,5,5,43
7048384783,1200,3,2.0,0,0,0,0,0,0,30.0261,-90.0022,1,0,4,0,18
7018943801,1129,2,2.0,1,1,1,0,0,0,30.0265,-98.1123,0,0,4,5,43
7045140624,899,1,1.0,1,1,1,0,0,0,30.0265,-90.2683,1,0,5,5,18
7046996858,813,1,1.0,1,1,0,1,0,0,30.0266,-91.8378,1,0,4,5,18
7050856593,720,1,1.0,1,1,1,0,0,0,30.0278,-95.4515,1,0,4,0,43
7050771972,1050,2,2.0,1,1,1,0,0,0,30.0291,-90.273,0,0,5,0,18
7048693192,1412,3,2.0,1,1,0,0,0,0,30.0291,-95.3787,0,6,0,0,43
7051236044,500,1,1.0,0,0,1,1,0,0,30.0295,-95.4568,1,0,2,5,43
7037994431,1571,3,2.0,1,1,1,0,0,0,30.0298,-97.8487,0,6,4,1,43
7048598685,650,1,1.0,1,1,1,0,0,0,30.0313,-89.9758,1,0,2,5,18
7046839886,1250,2,1.5,0,0,1,0,0,0,30.032,-90.2425,1,0,4,5,18
7051112778,1217,2,2.0,1,1,1,1,0,0,30.0321,-95.4379,0,0,4,0,43
7045134135,900,1,1.0,1,1,1,0,0,0,30.0326,-90.2372,0,0,5,5,18
7042057246,1100,2,2.0,1,1,1,0,0,0,30.0327,-90.2372,0,0,5,5,18
7045892252,900,1,1.0,1,1,1,0,0,0,30.0327,-90.2371,0,0,5,5,18
7044043931,500,0,1.0,0,0,1,0,0,0,30.0339,-90.0208,1,0,5,5,18
7048514010,1200,2,1.0,0,0,0,0,0,0,30.0341,-90.0208,1,11,4,5,18
7047423041,632,1,1.0,0,0,1,0,0,0,30.0342,-90.2619,1,0,0,0,18
7050773559,687,1,1.0,1,1,1,0,0,0,30.0345,-95.1729,1,0,5,0,43
7051010766,1600,3,2.0,1,1,0,0,0,0,30.0356,-97.8376,0,6,5,1,43
7050981143,898,2,1.0,1,1,1,0,0,1,30.0363,-90.238,1,0,5,5,18
7049595186,1050,2,1.5,0,0,0,0,0,0,30.0363,-90.2541,1,0,4,5,18
7032688180,1026,2,1.0,1,1,1,0,0,1,30.0365,-90.2348,1,0,5,5,18
7050816329,750,1,1.0,0,0,1,0,0,0,30.0377,-95.5326,0,0,0,0,43
7035836531,1274,1,1.0,0,0,1,0,0,1,30.038,-93.8306,0,11,5,5,43
7050039953,950,2,1.0,1,0,1,0,0,0,30.0381,-82.93,1,6,1,0,9
7050770654,225,3,2.0,0,0,0,0,0,0,30.041,-95.5881,1,6,5,6,43
7049231623,2356,4,2.5,1,1,1,0,0,0,30.0412,-97.8422,0,6,4,1,43
7028061442,800,1,1.0,1,1,1,0,0,0,30.0424,-93.2041,1,0,5,0,18
7050784416,700,1,1.0,1,1,0,0,0,0,30.0432,-95.1933,1,0,0,0,43
7048473595,1100,3,2.0,0,0,1,0,0,0,30.044,-94.1349,0,11,4,2,43
7050970120,982,2,2.0,1,1,0,0,0,0,30.0447,-95.5331,0,0,5,0,43
7046793711,1030,3,2.0,0,0,0,0,0,1,30.0475,-97.8286,0,4,2,5,43
7020800941,1500,3,2.0,0,0,0,0,0,1,30.0486,-93.159,0,10,5,5,18
7032144786,860,2,1.0,0,0,1,0,0,0,30.0487,-89.9585,1,0,4,5,18
7043450704,1659,3,2.0,1,1,0,0,0,0,30.0502,-95.3687,0,6,0,0,43
7050940553,1690,3,2.0,1,1,1,0,0,0,30.0532,-95.3773,0,6,4,0,43
7043331562,1150,3,2.0,1,1,1,1,1,0,30.0537,-89.9703,0,0,1,1,18
7045079935,1992,3,2.0,1,1,0,0,0,0,30.0562,-95.365,0,6,0,0,43
7051187620,1748,4,2.5,1,1,0,0,0,0,30.0569,-95.1835,0,6,4,5,43
7049504075,2545,4,4.0,0,0,1,0,0,0,30.058,-85.576,1,3,0,0,9
7024743055,1100,2,1.5,0,0,0,0,0,1,30.0581,-84.2881,0,11,5,2,9
7033320411,1440,4,2.0,0,0,0,0,0,0,30.0658,-89.9502,0,0,4,5,18
7031426279,1800,3,2.0,0,1,0,0,0,0,30.0682,-81.4611,0,6,5,3,9
7036434960,970,3,3.0,1,1,1,0,0,0,30.0688,-94.1039,1,6,0,0,43
7041559662,1183,3,2.0,1,1,1,0,0,0,30.0698,-94.1431,0,10,4,5,43
7050129262,1441,3,1.5,0,0,0,0,0,1,30.0709,-93.8659,0,6,4,3,43
7050785770,1005,3,2.0,1,1,1,0,0,0,30.071,-95.9253,1,0,2,5,43
7051163976,2085,3,2.5,1,1,0,0,0,0,30.0739,-95.6201,0,0,4,5,43
7049126307,1600,4,2.5,0,0,0,0,0,0,30.0756,-90.4871,0,6,4,1,18
7051042407,1705,3,2.0,1,1,1,0,0,0,30.0761,-97.8082,0,6,4,1,43
7024949438,1284,3,2.0,1,1,0,0,0,0,30.0775,-94.1708,0,0,1,5,43
7048140878,1250,3,1.0,0,1,1,0,0,0,30.0777,-90.4895,0,6,2,5,18
7042011382,1918,3,2.5,1,1,1,0,0,0,30.0778,-97.8218,0,6,4,1,43
7039543168,1173,2,2.0,0,1,1,0,0,0,30.0808,-97.2847,1,4,0,1,43
7050143602,3032,5,3.0,0,0,1,0,0,0,30.0815,-81.5477,0,0,0,1,31
7040740521,917,2,2.0,1,1,0,1,0,0,30.084,-81.8645,1,0,5,5,9
7032417868,1908,3,2.0,1,1,1,0,0,0,30.0844,-93.8676,0,11,0,0,43
7033428309,684,1,1.0,1,1,0,0,0,0,30.0848,-94.1209,1,0,2,2,43
7028056574,1400,3,2.0,1,1,1,1,0,0,30.0849,-90.475,1,6,4,5,18
7009438747,877,1,1.0,1,1,0,1,0,0,30.0878,-94.1012,1,0,4,5,43
7050964741,1343,3,2.0,1,1,1,0,0,0,30.0882,-95.5709,0,0,5,3,43
7036117513,1600,3,1.0,1,1,1,0,0,0,30.0913,-93.7731,1,6,0,1,43
7032534060,1060,3,1.0,1,1,1,0,0,0,30.0913,-93.7732,1,6,4,1,43
7046965772,23000,4,3.0,0,0,0,0,0,1,30.0918,-97.8534,0,6,1,1,43
7037715393,931,2,1.0,0,0,1,0,0,0,30.0931,-94.1899,1,0,0,0,43
7049654617,325,1,1.0,0,0,0,0,0,1,30.0939,-81.5158,1,6,2,5,9
7032371368,647,1,1.0,0,0,1,0,0,0,30.0948,-94.1648,1,0,0,0,43
7027997105,660,1,1.0,1,1,1,0,0,0,30.0951,-94.142,1,0,2,2,43
7032588085,3476,4,4.0,1,1,1,0,0,0,30.0957,-99.6395,0,6,5,3,43
7041698029,1883,5,2.0,1,1,1,0,0,0,30.0974,-94.1038,1,2,0,0,43
7025676456,1783,3,1.5,1,1,1,0,0,0,30.0977,-94.1285,0,6,0,0,43
7041919492,605,1,1.0,1,1,0,0,0,1,30.0979,-94.1271,1,0,5,5,43
7050866749,700,1,1.0,0,1,1,0,0,0,30.0996,-97.2846,1,0,0,6,43
7050924958,954,2,2.0,1,1,1,1,0,0,30.1021,-95.6201,0,0,2,5,43
7025298313,1165,3,2.0,0,0,1,0,0,0,30.1026,-92.1246,0,0,4,0,18
7018632189,1154,2,2.0,1,1,1,0,0,0,30.1028,-81.4419,0,0,5,0,9
7027003777,1000,3,1.0,1,1,1,0,0,0,30.1036,-93.7448,1,6,4,5,43
7048749890,1557,3,2.0,0,0,0,0,0,0,30.1041,-81.8593,0,6,1,1,9
7010086968,1246,2,2.0,1,1,1,0,0,0,30.1042,-81.4437,0,0,5,0,9
7050775657,735,1,1.0,1,1,0,1,0,0,30.1044,-95.5066,0,0,5,1,43
7048929414,835,3,3.0,0,1,1,0,0,0,30.1055,-82.6878,1,6,0,0,9
7033373893,1653,3,2.0,1,0,1,0,0,0,30.1056,-81.5284,0,6,5,1,9
7036775366,1653,3,2.0,1,0,1,0,0,0,30.1057,-81.5285,0,6,5,1,9
7043434789,1500,4,1.5,1,1,1,0,0,0,30.1062,-93.7377,0,0,0,0,43
7038499660,1500,3,2.0,0,0,1,0,0,0,30.1067,-81.8698,0,6,0,0,9
7033357776,1560,3,2.0,1,0,1,0,0,0,30.1099,-81.5726,0,6,5,1,9
7023221560,1280,2,2.0,0,0,0,0,0,0,30.1103,-93.2488,1,10,5,2,18
7051146337,640,1,1.0,1,1,1,1,0,0,30.1118,-95.5545,1,0,5,0,43
7040911455,783,1,1.0,0,0,0,0,0,0,30.1132,-94.1197,1,0,5,5,43
7038429433,1200,2,2.0,0,0,0,0,0,0,30.1132,-85.6012,0,11,4,5,9
7049536088,1800,3,2.0,1,1,0,0,0,0,30.1135,-85.6023,0,6,4,1,9
7039581053,3200,5,4.0,0,0,1,0,0,0,30.114,-81.7306,0,6,5,0,9
7043415878,1150,2,2.0,0,0,0,0,0,0,30.1148,-85.5976,0,11,4,5,9
7045490520,1150,2,2.0,0,0,0,0,0,0,30.1151,-85.5977,0,11,4,5,9
7045915905,1150,2,2.0,0,0,0,0,0,0,30.1153,-85.598,0,11,4,5,9
7042660751,1150,2,2.0,0,0,0,0,0,0,30.1154,-85.598,0,11,4,5,9
7048069057,1150,2,2.0,0,0,0,0,0,0,30.1154,-85.5978,0,11,4,5,9
7040013451,1145,3,2.0,1,1,0,0,0,0,30.1169,-81.8097,0,0,5,6,9
7036574619,929,2,1.0,1,1,1,0,0,0,30.1169,-94.1529,0,0,2,0,43
7035895592,750,1,1.0,0,0,1,0,0,0,30.1175,-94.1903,1,0,0,0,43
7050744038,1184,0,2.0,1,1,1,0,0,1,30.1204,-97.7433,1,6,0,1,43
7017217885,1437,2,2.0,0,0,1,0,0,0,30.1204,-81.4128,0,6,5,1,9
7039504072,1070,2,1.0,1,1,1,0,0,0,30.1214,-85.5812,1,4,4,2,9
7028946075,1164,3,1.0,1,1,1,0,0,0,30.1216,-94.1331,1,6,5,6,43
7048894530,1619,3,1.5,1,1,1,0,0,0,30.1219,-91.9502,0,0,0,0,18
7037377241,950,1,1.0,0,0,0,0,0,1,30.1223,-81.3627,1,2,5,5,9
7051231928,2050,4,2.0,1,1,1,0,0,0,30.1237,-95.2686,0,6,5,1,43
7044123815,2570,4,2.5,1,1,1,0,0,0,30.1238,-97.8393,0,6,4,1,43
7049102952,1500,3,2.0,1,1,1,0,0,0,30.1238,-97.8751,0,6,5,5,43
7036007880,1917,3,2.0,0,0,1,0,0,0,30.1264,-92.0265,0,6,4,1,18
7048824138,3206,4,2.5,0,1,1,0,0,1,30.1287,-85.571,0,6,5,1,9
7047470922,1034,2,2.0,0,0,1,0,0,0,30.1288,-95.4239,0,0,0,0,43
7027374600,1565,3,2.0,1,1,1,0,0,0,30.1291,-93.2596,1,6,5,3,18
7041285929,2689,5,2.5,1,1,1,0,0,1,30.1292,-95.3439,0,6,4,1,43
7032138587,1100,3,2.0,1,1,1,0,0,0,30.1298,-93.2139,1,0,5,6,18
7049655342,1500,3,2.0,1,1,1,0,0,0,30.13,-90.9651,0,6,4,1,18
7051031334,1480,3,2.0,1,1,1,0,0,0,30.1308,-95.4726,0,0,4,1,43
7050107631,1636,3,2.5,1,1,0,0,0,0,30.132,-81.5907,0,11,2,1,9
7039468202,1700,4,2.0,0,0,1,0,0,0,30.132,-85.587,0,6,4,5,9
7049014420,859,1,1.5,1,1,1,0,0,0,30.1326,-81.5187,0,0,5,0,9
7034326763,1150,2,2.0,0,0,0,0,0,0,30.1333,-85.6107,0,11,5,5,9
7031910786,1350,3,2.5,0,0,0,0,0,0,30.1344,-85.6078,0,4,4,5,9
7019928875,900,2,1.5,0,0,1,0,0,0,30.1347,-85.5898,1,0,2,5,9
7043939009,2400,3,2.0,1,1,0,0,0,0,30.135,-85.5844,0,6,4,1,9
7014465657,650,1,1.0,0,0,0,0,0,1,30.1359,-94.2694,0,0,5,2,43
7014475189,800,1,1.0,0,0,0,0,0,1,30.1362,-94.2701,0,0,5,2,43
7031302385,656,1,1.0,0,0,1,0,0,0,30.1365,-94.1905,1,0,0,0,43
7044304917,2000,3,2.0,0,0,0,0,0,0,30.1366,-82.6127,0,0,2,0,9
7025262794,1150,2,2.0,0,0,0,0,0,0,30.1372,-92.0186,0,6,5,5,18
7042666493,560,1,1.0,1,1,1,0,0,0,30.1378,-97.7948,1,0,0,0,43
7041793306,1637,3,2.0,1,1,1,0,0,0,30.1379,-85.5134,0,0,0,0,9
7039633199,1100,3,2.0,0,1,1,0,0,0,30.1388,-97.2921,1,4,4,6,43
7045155514,1034,2,2.0,1,1,0,1,0,0,30.14,-94.1604,0,0,2,5,43
7011681319,1615,2,2.0,1,1,1,1,0,0,30.14,-92.0622,0,0,4,1,18
7037686234,300,0,1.0,1,1,1,0,0,0,30.1402,-85.5906,1,0,2,5,9
7037679319,600,1,1.0,1,1,1,0,0,0,30.1402,-85.5907,1,0,4,5,9
7037698177,900,2,2.0,1,1,1,0,0,0,30.1402,-85.5905,0,0,4,5,9
7031499595,300,1,1.0,1,1,1,0,0,0,30.1406,-85.5894,1,0,2,5,9
7048912518,910,1,1.0,0,0,1,0,0,0,30.1407,-92.0622,1,0,5,0,18
7031333900,1300,3,2.0,1,1,1,0,0,0,30.1408,-92.0705,0,0,4,0,18
7051187596,725,1,1.0,1,1,1,0,0,0,30.1409,-97.7995,0,0,5,0,43
7019350165,600,1,1.0,1,1,1,1,0,0,30.141,-85.59,1,0,4,0,9
7019356333,900,2,2.0,1,1,1,1,0,0,30.1411,-85.5896,0,0,4,0,9
7039535712,780,2,1.0,1,1,0,0,0,0,30.1412,-85.5804,1,0,4,5,9
7023595708,780,2,1.0,1,1,0,0,0,0,30.1412,-85.5805,1,0,4,5,9
7009392795,1100,2,2.0,0,0,1,0,0,0,30.1415,-85.6304,1,10,4,5,9
7036487809,1300,3,2.0,0,0,0,0,0,0,30.142,-93.2637,0,4,4,5,18
7036024009,725,1,1.0,1,1,1,0,0,0,30.1427,-97.8039,0,0,5,5,43
7049352762,1250,2,1.5,0,0,0,0,0,0,30.1435,-91.9947,1,11,4,5,18
7050870169,637,1,1.0,1,1,1,0,0,0,30.1441,-95.4703,0,0,5,1,43
7045706226,750,2,1.0,0,0,0,0,0,0,30.1449,-85.7537,0,4,5,5,9
7037400336,800,2,1.0,0,0,1,0,0,0,30.1449,-91.9679,1,6,4,2,18
7036653672,1600,2,2.0,0,0,0,0,0,1,30.145,-85.6297,0,6,2,0,9
7048281919,984,1,1.0,0,0,1,0,0,0,30.1459,-81.5739,0,0,0,0,9
7046795833,1400,4,2.0,0,0,1,0,0,0,30.1462,-85.6392,0,6,5,5,9
7047157220,800,2,1.5,0,0,1,0,0,0,30.148,-85.5995,1,11,5,5,9
7029066450,974,2,0.0,1,1,1,0,0,0,30.1482,-92.0511,1,0,0,0,18
7036012770,626,1,1.0,1,1,1,0,0,0,30.1482,-97.7796,0,0,4,5,43
7035784736,980,2,1.5,1,1,0,0,0,0,30.1483,-92.0161,1,0,4,5,18
7040706436,955,2,2.0,1,1,1,0,0,0,30.1487,-97.7866,0,0,5,5,43
7032070529,950,2,1.5,1,1,1,0,0,0,30.1494,-85.5828,0,11,1,5,9
7019884510,1104,3,2.0,0,0,1,0,0,0,30.1499,-85.5709,0,6,4,1,9
7031360970,1200,2,2.0,0,0,0,0,0,1,30.1504,-85.6591,0,0,5,0,9
7048103174,1280,2,2.0,0,0,0,0,0,1,30.1506,-93.1566,0,10,5,0,18
7048932336,1200,2,2.0,0,0,1,0,0,0,30.1512,-93.2439,0,0,1,1,18
7031451437,1294,3,2.0,1,1,1,0,0,0,30.1513,-85.5619,0,0,4,6,9
7045160903,1250,3,2.0,0,0,1,0,0,0,30.1515,-93.2428,0,4,4,5,18
7040685818,750,1,1.0,1,1,1,0,0,0,30.1518,-97.7852,0,0,5,5,43
7012126281,1200,2,1.5,0,0,0,0,0,0,30.1519,-85.7496,0,0,4,3,9
7041513815,636,1,1.0,1,1,1,0,0,0,30.1524,-85.6613,1,0,4,0,9
7050849864,755,1,1.0,1,1,1,1,0,0,30.1531,-95.4596,0,0,5,0,43
7010786053,1294,3,2.0,1,0,0,0,0,0,30.1531,-85.5626,0,0,4,5,9
7026675658,1979,3,2.0,1,1,0,0,1,0,30.1536,-85.5618,0,6,4,1,9
7046805118,380,0,1.0,0,0,0,0,0,0,30.1542,-92.0908,1,0,3,0,18
7036233214,1300,3,2.0,1,1,1,0,0,0,30.1546,-85.5886,0,6,4,1,9
7025174620,416,0,1.0,0,1,1,0,0,0,30.1551,-85.77,0,3,5,5,9
7044748454,882,2,1.0,1,1,1,0,0,0,30.1554,-97.7938,0,0,5,5,43
7028752907,100,3,2.5,0,0,0,0,0,0,30.1557,-85.7467,0,6,4,1,9
7027620105,590,1,1.0,0,0,0,0,0,1,30.1557,-85.7724,0,2,5,5,9
7041901898,680,1,1.0,0,0,0,0,0,1,30.1559,-85.7725,0,2,1,5,9
7015548413,1000,2,2.0,0,0,1,0,0,0,30.1561,-85.5949,0,6,4,1,9
7041205006,700,1,1.0,1,1,1,0,0,0,30.1561,-85.6078,1,0,4,0,9
7034907648,950,2,2.0,1,1,1,0,0,0,30.1563,-97.7872,0,0,5,5,43
7035856005,864,2,2.0,1,1,0,0,0,0,30.1567,-96.371,1,0,5,6,43
7045040471,1100,2,1.0,0,0,1,1,0,0,30.1569,-85.756,0,6,5,5,9
7049736180,1337,3,2.0,1,1,0,0,0,0,30.157,-92.0392,0,0,5,3,18
7046841568,1150,3,2.0,0,0,1,0,0,0,30.1571,-85.5964,0,10,4,5,9
7040325817,1490,3,2.0,1,1,1,0,0,0,30.1575,-97.7763,0,6,4,1,43
7047530296,50,3,3.0,0,0,0,0,0,0,30.1576,-85.7401,0,6,2,2,9
7016307569,600,1,1.0,0,0,1,0,0,0,30.1577,-85.647,1,9,3,0,9
7042894592,900,1,1.0,0,0,1,0,0,0,30.158,-85.7697,1,0,4,6,9
7048228010,1100,2,1.5,0,0,1,0,0,0,30.1582,-92.0236,1,6,0,0,18
7027622597,660,1,1.0,0,0,1,0,0,0,30.1583,-85.5871,1,11,2,5,9
7045322754,1078,2,2.0,1,1,1,1,0,0,30.1586,-92.0418,1,0,5,0,18
7049279997,650,1,1.0,1,1,1,0,0,0,30.1591,-92.0007,1,0,4,5,18
7049921451,1602,3,2.0,1,1,1,0,0,0,30.1594,-81.7549,1,6,4,1,9
7046804742,3031,4,2.5,1,1,0,0,0,0,30.16,-97.7409,0,6,4,1,43
7020816924,1999,3,1.0,1,1,1,0,0,0,30.1601,-82.6396,0,6,5,1,9
7043563601,940,2,2.0,1,1,0,0,0,0,30.1603,-92.0411,1,0,0,0,18
7045126693,1300,3,2.0,0,0,1,0,0,0,30.1604,-92.0031,0,6,4,5,18
7044345496,1000,1,1.0,1,1,0,0,0,0,30.1604,-85.6133,1,0,0,5,9
7022169459,700,1,2.0,0,0,1,0,0,0,30.1605,-85.7708,1,2,5,0,9
7032745831,990,2,1.0,1,1,1,0,0,0,30.1606,-85.6494,1,6,0,0,9
7050953179,1331,3,2.0,0,1,0,0,0,0,30.1606,-97.649,0,6,4,1,43
7038374626,1100,2,2.5,0,0,0,0,0,0,30.1609,-85.774,0,11,5,5,9
7043980420,566,1,1.0,1,1,1,0,0,0,30.1614,-92.0435,1,0,2,0,18
7045047210,558,1,1.0,1,1,1,0,0,0,30.1625,-97.7823,0,0,4,5,43
7050956785,1159,2,2.0,1,1,1,0,0,0,30.1626,-97.8294,0,0,0,0,43
7032106159,2500,3,2.0,1,1,0,0,0,1,30.1628,-85.6567,0,6,4,5,9
7046780943,1000,2,2.0,0,0,0,0,0,0,30.1635,-81.5557,0,10,4,5,9
7041454478,1060,2,2.0,1,1,1,0,0,0,30.1637,-81.7291,1,0,5,5,9
7035412008,1375,3,2.0,1,1,1,0,0,0,30.1637,-97.7818,0,0,4,0,43
7049815589,1130,2,1.0,0,0,1,0,0,0,30.1638,-81.7455,0,0,5,0,9
7041004451,1400,3,2.0,1,1,1,0,0,0,30.1638,-97.7438,0,6,4,1,43
7030018583,850,2,1.0,1,1,1,0,0,0,30.164,-85.6048,1,0,4,0,9
7049066677,710,1,1.0,0,0,1,0,0,0,30.1646,-81.7352,1,0,2,5,9
7033781334,1700,3,2.0,1,1,1,0,0,0,30.1648,-81.3661,0,6,4,1,9
7048646420,1120,2,2.0,1,1,1,0,0,0,30.1648,-97.7849,0,0,5,0,43
7037133909,1269,2,2.0,0,0,1,0,0,0,30.1653,-85.5763,0,0,0,0,9
7041739443,1404,2,2.5,0,0,0,0,0,0,30.1655,-85.7116,0,11,5,5,9
7039434475,1100,2,2.0,0,0,1,0,0,0,30.1657,-85.7779,0,2,5,5,9
7027525417,850,2,1.0,1,1,1,0,0,0,30.1659,-85.6078,1,0,4,0,9
7037655419,700,1,1.0,1,1,1,0,0,0,30.166,-85.6293,1,0,0,0,9
7034725380,975,2,2.0,1,1,1,0,0,0,30.1664,-97.7864,0,0,4,0,43
7036148800,1080,3,2.0,0,0,1,0,0,0,30.1664,-85.759,0,10,4,5,9
7040949650,1060,2,2.0,1,1,1,0,0,0,30.1666,-92.0783,1,0,5,5,18
7030455979,1200,2,1.0,1,0,0,0,0,0,30.1669,-93.2699,1,0,5,5,18
7044375584,865,2,1.0,0,0,0,0,0,0,30.1671,-85.6128,1,0,5,5,9
7022376121,1000,2,1.0,0,0,0,0,0,0,30.1671,-92.0875,1,5,5,6,18
7037046680,865,2,1.0,0,0,0,0,0,0,30.1672,-85.6129,1,0,5,5,9
7027080100,1317,3,2.0,1,1,1,0,0,0,30.1676,-85.6289,0,0,0,5,9
7020537840,850,2,1.0,1,1,1,0,0,0,30.1678,-85.6429,1,0,4,0,9
7047207289,636,1,0.0,1,1,1,0,0,1,30.1679,-85.6701,1,0,0,0,9
7022334440,900,2,1.0,0,0,1,0,0,0,30.1684,-92.0078,1,0,4,5,18
7045811405,840,1,1.0,1,1,0,1,0,1,30.1686,-85.7887,0,2,5,5,9
7033436163,1050,2,2.0,1,1,1,0,0,0,30.1687,-85.761,0,0,5,5,9
7031718001,780,1,1.0,1,1,1,0,0,0,30.1688,-85.7609,0,0,5,5,9
7051122603,985,2,2.0,1,1,1,0,0,0,30.1688,-93.2382,1,0,5,0,18
7027518146,1050,2,2.0,1,1,1,0,0,0,30.1688,-85.761,0,0,5,5,9
7032212038,1050,2,2.0,1,1,1,0,0,0,30.1689,-85.7613,0,0,5,5,9
7040081760,1050,2,2.0,1,1,1,0,0,0,30.1689,-85.7609,0,0,5,5,9
7041984533,1050,2,2.0,1,1,1,0,0,0,30.169,-85.761,0,0,5,5,9
7049172912,1051,2,0.0,1,1,1,0,0,0,30.169,-81.6063,0,0,0,0,9
7040849562,1050,2,2.0,1,1,1,0,0,0,30.169,-85.7609,0,0,5,5,9
7031519508,1050,2,2.0,1,1,1,0,0,0,30.1691,-85.761,0,0,5,5,9
7032681510,1050,2,2.0,1,1,1,0,0,0,30.1692,-85.7613,0,0,5,5,9
7036102313,695,1,1.0,1,1,1,0,0,0,30.1692,-97.7805,0,0,4,5,43
7049631911,961,2,2.0,0,0,1,0,0,0,30.1693,-93.2218,0,0,0,0,18
7049061672,1050,2,2.0,1,1,1,0,0,0,30.1693,-85.7612,0,0,5,5,9
7043908203,1050,2,2.0,1,1,1,0,0,0,30.1694,-85.7611,0,0,5,5,9
7027738914,1050,2,2.0,1,1,1,0,0,0,30.1695,-85.7612,0,0,5,5,9
7045800512,780,1,1.0,1,1,1,0,0,0,30.1695,-85.7611,0,0,5,5,9
7046383646,800,1,1.0,0,0,1,0,0,0,30.17,-85.6922,1,0,4,2,9
7049062872,675,1,1.0,1,1,0,0,0,0,30.1702,-92.0875,1,2,5,5,18
7041953203,1000,2,1.0,1,1,1,0,0,0,30.1713,-81.7027,1,0,3,6,9
7041964590,1000,2,1.0,1,1,1,0,0,0,30.1714,-81.7027,1,0,3,6,9
7050842945,2500,4,2.5,1,1,1,0,0,0,30.1716,-95.4985,0,6,0,0,43
7049571435,1200,3,1.5,0,1,1,0,0,0,30.1716,-92.0158,1,6,0,0,18
7035153323,1000,2,1.0,1,1,1,0,0,0,30.1716,-81.7022,1,0,3,6,9
7048961869,1025,2,2.0,1,1,0,0,0,0,30.172,-81.6094,1,0,0,0,9
7037060609,710,1,1.0,1,1,1,0,0,0,30.1725,-92.0034,1,0,2,0,18
7046728980,1050,2,2.0,1,1,1,0,0,0,30.1727,-92.0029,1,0,2,0,18
7049030279,1305,3,2.0,1,1,1,0,0,0,30.1729,-97.8003,0,6,4,1,43
7028055434,750,2,1.5,0,1,0,0,0,0,30.1732,-92.0995,1,0,5,5,18
7046971798,530,1,1.0,0,0,0,0,0,0,30.1734,-92.069,1,0,5,5,18
7048976237,1218,3,2.0,1,1,0,0,0,0,30.1736,-81.6037,0,0,4,0,9
7045098090,850,2,1.0,1,1,1,0,0,0,30.1736,-85.6922,1,0,0,0,9
7034743549,900,2,2.0,1,1,1,0,0,0,30.1737,-97.8245,0,0,5,0,43
7049642004,1500,3,2.0,0,0,0,0,0,0,30.1741,-81.7286,0,6,4,1,9
7039000494,1114,2,2.0,0,0,1,0,0,0,30.1743,-97.8225,0,0,0,0,43
7050986953,2640,4,3.0,1,1,1,0,0,0,30.1745,-97.6134,1,6,4,1,43
7041952830,1939,3,3.0,1,1,1,0,0,0,30.175,-97.8141,0,6,4,0,43
7032244054,576,1,1.0,1,1,1,0,0,0,30.1752,-85.5979,1,0,4,6,9
7019999839,766,1,1.0,1,1,1,0,0,0,30.1753,-92.0166,1,0,2,6,18
7049619489,964,2,2.0,1,1,1,0,0,0,30.1754,-97.8003,0,0,5,5,43
7040435376,1236,2,2.5,1,1,1,0,0,0,30.1754,-97.851,0,0,0,0,43
7050738432,1400,3,2.0,0,0,0,1,0,1,30.1755,-85.8065,1,2,5,1,42
